Country Name,Series Name,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Lesotho,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",1311,1210,1000,855,707,594,518,468,491,467,529,577,477,478
Lesotho,GDP per capita (constant 2015 US$),995.233432451681,1031.99721564343,1086.39034816283,1093.95323489272,1100.04993684215,1121.19851342518,1147.58748801671,1097.82166812752,1068.44462913373,1040.99351014117,944.834118658555,955.221236301503,967.51928598325,974.382482849023
Lesotho,"Life expectancy at birth, total (years)",46.045,46.93,48.235,49.547,50.786,51.83,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375
Liberia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",712,726,728,725,801,784,690,703,707,689,664,667,634,628
Liberia,GDP per capita (constant 2015 US$),621.783295071575,646.908727016597,674.360011422232,717.007280358975,707.157694930142,692.590082351257,668.031513175601,671.260899835355,665.875439637137,636.699384824869,605.025475431411,621.927983063426,638.005183858289,653.329188343162
Liberia,"Life expectancy at birth, total (years)",59.358,59.486,59.785,59.992,59.21,59.248,60.483,60.777,60.999,61.232,61.267,61.166,61.934,62.163
Libya,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",71,81,74,75,77,76,74,69,66,65,71,98,60,59
Libya,GDP per capita (constant 2015 US$),12913.9334939386,6569.59477578957,12599.258882136,10126.314927806,7644.24843947404,7458.48917756374,7236.16409923502,9435.60060040046,10020.9165751361,8768.4104874586,6102.79864032512,7733.39007562927,7008.20648391963,7633.45142779936
Libya,"Life expectancy at birth, total (years)",72.196,69.95,72.188,72.339,71.3,71.644,71.799,72.721,73.151,72.941,72.388,72.062,74.462,69.339
Lithuania,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",10,10,10,10,9,10,9,10,9,9,8,9,9,8
Lithuania,GDP per capita (constant 2015 US$),10884.1160456797,11836.7199700848,12522.3408614335,13161.6342669635,13776.1052981213,14300.2553666736,14870.1049461514,15775.00059445,16709.5561779447,17537.4819556631,17540.2948595021,18619.7026827218,18884.5148575051,18685.551945873
Lithuania,"Life expectancy at birth, total (years)",73.2682926829268,73.5634146341464,73.8634146341464,73.9146341463415,74.5170731707317,74.3219512195122,74.6707317073171,75.4804878048781,75.6804878048781,76.2829268292683,75.0292682926829,74.0365853658537,75.6439024390244,76.9878048780488
Luxembourg,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",17,13,13,15,13,13,13,15,9,12,6,6,6,11
Luxembourg,GDP per capita (constant 2015 US$),106544.057241723,105290.249048827,104487.744238704,105338.956059283,105583.937014123,105462.012584423,108351.452158933,107142.127556443,106376.783565763,107350.626687276,104616.03467801,110425.88843286,109714.924316129,106342.757463856
Luxembourg,"Life expectancy at birth, total (years)",80.6317073170732,80.9878048780488,81.3926829268293,81.8,82.2292682926829,82.2926829268293,82.6853658536585,82.0951219512195,82.2951219512195,82.6390243902439,82.1439024390244,82.5975609756098,82.9463414634147,83.3585365853659
Madagascar,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",500,492,487,481,477,474,470,469,466,462,447,467,439,445
Madagascar,GDP per capita (constant 2015 US$),447.417143030687,441.755158414121,442.641500123543,440.67465890362803,443.343869908205,445.320069480568,451.15659433146,456.851859574031,459.330367799543,467.27741349648,422.924255422319,436.090064737198,442.415162117323,448.058746204617
Madagascar,"Life expectancy at birth, total (years)",62.597,62.86,63.007,63.161,63.261,63.362,63.431,63.433,63.491,63.504,62.706,62.516,63.068,63.632
Malawi,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",517,486,447,410,367,354,312,284,267,260,256,286,239,225
Malawi,GDP per capita (constant 2015 US$),508.088650544952,517.833736617774,512.740317968077,525.357645516578,539.562601911645,539.605363240686,538.221990810316,544.795729217028,553.528790898715,569.866249368475,559.447086082658,569.968967318961,560.635759711524,556.744034801608
Malawi,"Life expectancy at birth, total (years)",57.787,58.859,59.87,60.816,61.651,62.324,63.163,63.914,64.464,64.995,65.216,64.782,66.037,67.353
Malaysia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",29,29,29,29,30,30,30,29,29,28,29,52,38,26
Malaysia,GDP per capita (constant 2015 US$),8118.92270511981,8400.32248683558,8710.52671359902,8964.80724896203,9341.73055971278,9648.6797937523,9901.47960179812,10293.762920536201,10610.1950240479,10902.9834855856,10171.4657842762,10388.2667120857,11174.2100761842,11429.5894122241
Malaysia,"Life expectancy at birth, total (years)",75.376,75.488,75.552,75.464,75.345,75.288,75.371,75.542,75.734,75.9,76.057,73.917,75.444,76.657
Maldives,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",49,48,47,47,43,41,41,41,40,39,48,60,34,32
Maldives,GDP per capita (constant 2015 US$),8590.16212928659,9005.04761398753,8904.68161856579,9209.23725155412,9602.5027218867,9644.90655028145,9927.42327472035,10280.3915425959,10821.7341975778,11263.1928054734,7340.09129737358,9818.73434768401,11006.7091828435,11485.5546954096
Maldives,"Life expectancy at birth, total (years)",76.756,77.141,77.512,77.847,78.187,78.607,78.913,79.228,79.433,79.707,78.713,78.052,80.76,81.041
Mali,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",558,553,549,525,507,490,472,453,434,416,405,415,381,367
Mali,GDP per capita (constant 2015 US$),690.434176248061,689.951621809593,664.489488855298,660.173389348304,684.949913127196,704.821646439506,722.812021596039,737.275674738634,748.506920372791,760.795187413671,729.061137632465,728.671852610385,731.640024202997,743.273871368099
Mali,"Life expectancy at birth, total (years)",55.993,56.367,56.696,57.052,57.482,57.852,58.286,58.562,58.873,59.217,58.858,59.116,60.035,60.439
Malta,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",9,11,9,7,8,7,10,7,9,8,10,10,10,8
Malta,GDP per capita (constant 2015 US$),20750.6053846472,20867.8390565654,21529.4927880365,22565.0085794121,23806.8319393667,25481.8977555627,25920.9076621619,28492.3072831419,29492.5863910946,29513.8670529001,27865.3293176048,31420.7339514472,31925.1853539107,33000.5930696382
Malta,"Life expectancy at birth, total (years)",81.3975609756098,80.7463414634146,80.7463414634146,81.7463414634146,82.0463414634146,81.8975609756097,82.4536585365854,82.3463414634146,82.2487804878049,82.6585365853659,82.0975609756098,82.2585365853659,82.4487804878049,83.5073170731707
Marshall Islands,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",212,209,207,201,199,184,183,179,167,168,178,206,174,155
Marshall Islands,GDP per capita (constant 2015 US$),3441.31888402121,3433.06297801838,3420.91444796671,3602.92811901896,3620.77275283155,3764.34426229508,3946.8444109078,4190.93468589482,4542.34293916308,5162.81500670348,5172.57528216176,5405.2747359006,5516.88000598847,5470.42006850903
Marshall Islands,"Life expectancy at birth, total (years)",64.498,64.641,64.776,64.954,65.11,65.292,65.477,65.673,65.87,66.047,65.387,65.421,66.725,66.945
Mauritania,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",499,494,496,496,484,469,456,450,437,424,413,425,385,381
Mauritania,GDP per capita (constant 2015 US$),1460.19179652873,1472.55245572229,1488.97177557214,1502.90142381083,1520.64621634902,1554.94897871782,1528.05152299375,1576.06857825162,1602.90225649072,1605.1352359742,1553.3061558659099,1520.31117904613,1576.75624107308,1630.27171808744
Mauritania,"Life expectancy at birth, total (years)",65.661,65.754,65.808,65.89,66.207,66.498,66.823,67.088,67.419,67.64,66.794,66.762,68.281,68.484
Mauritius,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",53,55,55,58,60,61,62,66,67,67,58,80,61,66
Mauritius,GDP per capita (constant 2015 US$),8011.45517219702,8324.78328337964,8591.96715947096,8859.2121832294,9181.61575362564,9507.87133656424,9868.32716641952,10247.6960577758,10652.4836886859,10956.9450226163,9362.87435896817,9679.12123882353,10570.4275259933,11319.2352240984
Mauritius,"Life expectancy at birth, total (years)",72.9673170731707,73.2668292682927,73.8634146341464,74.0170731707317,74.1943902439024,74.3531707317073,74.3948780487805,74.5146341463415,74.4163414634146,74.2358536585366,74.1770731707317,73.680243902439,73.5146341463415,73.4121951219512
Mexico,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",50,47,46,45,44,43,43,44,44,43,61,104,45,42
Mexico,GDP per capita (constant 2015 US$),9389.06722084275,9575.93437788582,9782.51776305354,9738.71059803658,9862.48125444199,10021.2386118827,10100.5021214015,10193.7727193457,10296.8690937052,10159.4448355881,9234.64362485294,9728.05680032556,10011.2545383826,10241.8945112994
Mexico,"Life expectancy at birth, total (years)",73.718,73.921,74.128,74.289,74.404,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069
"Micronesia, Fed. Sts.","Maternal mortality ratio (modeled estimate, per 100,000 live births)",184,181,180,181,178,182,173,171,163,154,150,155,144,129
"Micronesia, Fed. Sts.",GDP per capita (constant 2015 US$),2952.11580223798,3041.77717927473,2979.68061790385,2863.90347357213,2790.77010690782,2911.16211045292,2915.62716763945,2928.72277934078,2917.31795034991,3026.12235068898,2949.82835516828,3013.18972956906,2976.67396648663,2986.27621746796
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",64.892,64.969,65.08,65.179,65.294,65.306,65.576,65.761,65.943,66.196,65.878,66.152,66.961,67.198
Moldova,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",20,19,19,19,20,20,21,20,20,21,29,24,19,19
Moldova,GDP per capita (constant 2015 US$),2269.51116145996,2402.94446306051,2389.08666147529,2605.85029986142,2737.80185056647,2749.55137054338,2910.95486872376,3085.33305844263,3267.9961042872,3438.67732670712,3188.91691602699,3688.16729442144,3596.22420493094,3728.90191379122
Moldova,"Life expectancy at birth, total (years)",69.876,70.173,70.344,70.291,70.241,70.118,70.179,70.375,70.236,70.181,69.914,68.991,71.546,71.198
Monaco,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",11,11,5,5,5,5,6,5,6,6,24,5,5,5
Monaco,GDP per capita (constant 2015 US$),141814.78664157,148272.711991792,146472.677860476,157167.975027858,165288.200345355,170437.101188261,173120.189785092,165781.779121526,173041.761057866,185582.7556905,161262.925884403,194674.777609089,213937.006283651,224582.449752101
Monaco,"Life expectancy at birth, total (years)",84.644,85.01,85.045,85.056,85.093,85.323,85.63,85.878,86.084,86.151,86.089,85.113,85.746,86.372
Mongolia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",71,67,63,59,56,52,48,45,45,45,47,63,41,41
Mongolia,GDP per capita (constant 2015 US$),2611.67326563924,3010.81642672623,3318.16496597089,3628.90708069575,3830.35892049593,3838.92126989984,3817.91962716702,3956.2049437134,4183.85566447661,4337.8167085432,4066.03410882791,4063.53669849245,4205.88554513551,4456.53627552726
Mongolia,"Life expectancy at birth, total (years)",68.5056097560976,69.109268292683,69.500243902439,70.0980487804878,70.5831707317073,70.810243902439,70.2239024390244,70.5434146341463,70.8270731707317,71.0531707317073,71.3490243902439,71.6451219512195,71.9007317073171,72.1224390243902
Montenegro,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",7,7,7,7,7,7,6,7,7,6,15,15,13,6
Montenegro,GDP per capita (constant 2015 US$),5982.19928466066,6168.84838637415,5995.77445120446,6202.50670294785,6307.01856129174,6517.19267514764,6707.85041020824,7023.43381181246,7381.80764032937,7684.18397197185,6515.53680560451,7390.30811727832,7889.23763310614,8403.3387654549
Montenegro,"Life expectancy at birth, total (years)",75.990243902439,76.0829268292683,76.3,76.490243902439,76.3390243902439,76.6024390243903,76.5414634146342,76.6853658536585,77.8853658536585,76.6829268292683,75.9317073170732,73.8243902439024,76.1878048780488,77.5878048780488
Morocco,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",140,130,121,113,106,100,94,88,83,79,81,92,71,70
Morocco,GDP per capita (constant 2015 US$),2767.04223632813,2879.53930664063,2927.45043945313,3008.185546875,3051.458984375,3146.24780273438,3124.42504882813,3242.64428710938,3304.7119140625,3364.73950195313,3090.89428710938,3309.130859375,3325.560546875,3403.31982421875
Morocco,"Life expectancy at birth, total (years)",70.821,71.263,71.674,72.117,72.522,72.894,73.228,73.608,73.946,74.245,73.133,73.385,75.161,75.313
Mozambique,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",305,268,218,196,210,216,202,187,159,134,123,180,104,99
Mozambique,GDP per capita (constant 2015 US$),494.162859074785,514.869957191994,540.2945177803,559.393953685688,585.266716133984,610.563774706589,620.779714954555,618.397694360334,621.153734194787,617.13932000195,591.804059985932,588.215854695416,596.058889467339,610.174972826279
Mozambique,"Life expectancy at birth, total (years)",55.04,55.733,56.46,57.189,57.965,58.711,59.455,60.148,60.79,61.306,61.39,60.268,63.011,63.611
Myanmar,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",259,249,243,237,228,222,215,209,201,195,198,231,193,185
Myanmar,GDP per capita (constant 2015 US$),854.932478015582,895.512538749886,953.12308192292,1024.690604732,1099.24387750063,1166.73305546288,1225.37913970924,1290.56409025621,1361.56831264048,1440.98988236657,1301.31386350598,1136.99566054087,1174.76697945619,1177.76649645503
Myanmar,"Life expectancy at birth, total (years)",63.479,63.859,64.251,64.617,64.994,65.288,65.64,65.909,66.232,66.457,66.612,65.553,66.506,66.889
Namibia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",531,498,439,402,369,307,250,213,198,175,143,254,127,139
Namibia,GDP per capita (constant 2015 US$),4165.12990200988,4302.72451368462,4420.96741373862,4549.26759093897,4701.95694189098,4774.10650865775,4648.62713460213,4476.73324402105,4400.47537705743,4243.09274481966,3787.49943973286,3809.80753359714,3903.73340788924,3965.35920570222
Namibia,"Life expectancy at birth, total (years)",56.093,56.647,57.733,58.468,59.311,60.008,60.81,61.661,62.579,63.546,64.071,60.85,64.19,67.385
Nauru,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",297,260,255,247,240,253,248,259,269,267,309,266,317,273
Nauru,GDP per capita (constant 2015 US$),4730.93001061022,5382.45329963983,6632.10607690211,6710.62531212923,7649.08971293174,7703.43149943923,7898.2277010259,7309.38138643462,7124.01760358281,7655.24340340684,7769.40694625475,8282.3668394419,8466.19206696855,8463.13245199864
Nauru,"Life expectancy at birth, total (years)",60.074,60.287,60.533,60.701,60.834,60.897,60.996,61.101,61.238,61.393,61.527,61.331,61.93,62.109
Nepal,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",297,286,272,258,245,236,214,197,183,170,153,173,139,142
Nepal,GDP per capita (constant 2015 US$),721.265221364302,742.617252662576,775.310578479839,801.039060847856,846.665541773599,875.543635474862,875.188943730855,951.857298563641,1021.91492204011,1077.11796498188,1031.53618783934,1062.7888430629,1113.55462343197,1136.09335013717
Nepal,"Life expectancy at birth, total (years)",66.772,67.123,67.364,67.598,67.812,67.374,68.444,68.74,69.036,69.299,69.106,68.385,70.087,70.354
Netherlands,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",6,7,6,6,5,5,5,5,5,5,4,5,4,4
Netherlands,GDP per capita (constant 2015 US$),44659.2728095964,45239.7318784562,44631.8744697382,44487.0306140116,45042.0669609307,45793.8135434697,46655.0363545163,47670.1056982589,48463.0299572209,49254.0158758866,47086.5803832096,49780.8440433539,51777.543168341,51305.6282286444
Netherlands,"Life expectancy at birth, total (years)",80.7024390243902,81.2048780487805,81.1048780487805,81.3048780487805,81.7073170731707,81.509756097561,81.5609756097561,81.7609756097561,81.8121951219512,82.1121951219512,81.3585365853659,81.309756097561,81.6146341463415,81.9146341463415
New Zealand,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",10,10,9,8,7,8,8,8,7,8,8,8,23,7
New Zealand,GDP per capita (constant 2015 US$),35392.017344657,35910.4173636577,36531.7484498327,37252.7570550478,38014.6435529728,38639.3501941427,39197.327525871,39691.2133196719,40350.9122003744,40651.9744673101,39596.5266174221,41225.7927835812,42320.892439076,41766.8707772422
New Zealand,"Life expectancy at birth, total (years)",80.9048780487805,81.1560975609756,81.4073170731707,81.4048780487805,81.4568292682927,81.6124390243903,81.6585365853659,81.8585365853659,81.7073170731707,82.0560975609756,82.2560975609756,82.2073170731707,81.9585365853658,83.0048780487805
Nicaragua,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",96,93,88,86,83,81,77,72,67,69,87,124,61,60
Nicaragua,GDP per capita (constant 2015 US$),1704.37971859341,1786.64293904555,1876.188223644,1941.45084735102,2006.66284522362,2074.45446460028,2140.13831299183,2209.65481256582,2107.35346456322,2019.92516272041,1959.78830967601,2136.10385403637,2187.96728914942,2256.77147695561
Nicaragua,"Life expectancy at birth, total (years)",71.761,72.033,72.435,72.551,72.792,72.899,73.18,73.389,73.879,73.764,70.766,70.478,74.463,74.947
Niger,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",621,585,554,526,497,473,450,433,420,406,388,396,361,350
Niger,GDP per capita (constant 2015 US$),441.079166112039,434.986264873953,463.066265496402,469.690214200878,482.74524741946,485.662574175279,495.017437216008,501.615305462902,519.546993483886,532.186024570389,533.194328910254,523.263179518652,566.797962983866,562.137571413883
Niger,"Life expectancy at birth, total (years)",57.08,57.6,57.987,58.364,58.693,58.85,59.228,59.524,59.765,60.031,59.89,59.542,60.398,61.183
Nigeria,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",1094,1108,1124,1146,1155,1168,1155,1142,1118,1091,1065,1046,1016,993
Nigeria,GDP per capita (constant 2015 US$),2315.46676509662,2370.97657091803,2403.65387896923,2495.34106573748,2583.6155695814,2585.73360671797,2481.81490350326,2441.71236404487,2431.77857832567,2431.53528472982,2337.57587388074,2372.57314465346,2398.98622787065,2416.36198205178
Nigeria,"Life expectancy at birth, total (years)",51.315,51.49,51.688,51.827,51.94,51.939,52.189,52.397,52.669,53.009,53.072,53.455,54.079,54.462
North Macedonia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",5,5,5,5,4,4,4,4,3,3,7,12,3,3
North Macedonia,GDP per capita (constant 2015 US$),4582.36517512347,4711.13027870081,4708.05168535923,4863.68088666968,5053.75001236367,5262.68671928674,5429.94678358359,5510.81862920922,5698.39334484489,5961.58475399191,5743.72649424581,6064.92315120022,6250.62720952063,6393.78647551263
North Macedonia,"Life expectancy at birth, total (years)",74.9975609756098,75.1,74.9024390243903,75.4,75.4512195121951,75.4024390243902,75.4,75.9536585365854,76.6487804878049,76.6024390243903,74.3951219512195,73.2463414634146,74.4248780487805,75.3160975609756
Norway,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",4,4,3,3,2,2,2,2,2,2,2,2,3,1
Norway,GDP per capita (constant 2015 US$),72804.3956195341,72660.6754085214,73661.6785918009,73515.9144885958,74180.323865677,74809.9658049898,75017.4944737055,76247.4116556881,76373.6241145297,76712.2871258373,75287.2059530897,77812.7115682103,79434.6256451575,78912.3327624579
Norway,"Life expectancy at birth, total (years)",80.9975609756098,81.2951219512195,81.4512195121951,81.7512195121951,82.1,82.3048780487805,82.4073170731707,82.609756097561,82.7585365853659,82.9585365853659,83.209756097561,83.1634146341463,82.509756097561,83.1121951219512
Oman,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",17,16,16,15,15,15,14,14,14,14,32,74,13,13
Oman,GDP per capita (constant 2015 US$),22766.0503620721,20993.9079436935,19824.1215485946,19299.9400516869,18726.2026946971,18808.3077921839,18830.6057208608,18277.945563615,18269.6769435562,18089.586668488,17743.8858800477,18291.3387983888,19069.3926798091,18098.5776925062
Oman,"Life expectancy at birth, total (years)",77.184,77.74,78.187,78.633,79.03,79.346,79.581,79.748,79.864,79.946,77.763,75.969,77.911,80.031
Pakistan,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",240,234,227,220,211,202,193,184,178,173,178,193,160,155
Pakistan,GDP per capita (constant 2015 US$),1256.69482201323,1261.83161907857,1275.48806898966,1309.70080446386,1343.30778121043,1380.47020838317,1452.18658269177,1495.26187528032,1561.68169819559,1573.8330826937,1526.00597486307,1595.02792175422,1642.28066974826,1616.39906887866
Pakistan,"Life expectancy at birth, total (years)",64.378,64.659,64.883,65.129,65.374,65.641,65.943,66.223,66.481,66.729,65.701,65.773,67.417,67.649
Palau,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",96,83,84,85,78,79,80,80,82,84,117,109,121,89
Palau,GDP per capita (constant 2015 US$),12955.2669004719,13857.9060186166,14278.8292092136,13937.0760667985,14546.6487640882,15690.7586522228,15598.0194534191,15076.8166949457,15091.7066383316,15135.4842892095,14232.2400546821,12275.270193371,12129.7974298911,12379.7893768679
Palau,"Life expectancy at birth, total (years)",68.347,68.638,68.863,68.981,69.062,69.07,69.046,69.019,68.989,68.982,68.689,68.563,68.922,69.269
Panama,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",56,55,53,52,49,48,47,47,43,41,74,59,40,37
Panama,GDP per capita (constant 2015 US$),10698.0717633911,11761.4988547604,12668.2945474105,13236.8306754449,13611.5490809559,14082.6548502728,14474.1243636349,15045.5456426827,15375.6435074101,15602.542086719901,12647.082664124,14552.9401574302,15917.427539403,16872.8834654731
Panama,"Life expectancy at birth, total (years)",76.417,76.659,76.877,77.129,77.365,77.583,77.772,77.901,78.266,78.514,76.33,77.004,79.324,79.594
Papua New Guinea,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",289,271,257,243,232,221,214,207,205,199,194,223,189,189
Papua New Guinea,GDP per capita (constant 2015 US$),2140.50939027384,2102.03192060639,2139.48096660428,2162.10592595591,2391.3578028163,2484.5963398603,2557.09463030035,2584.8883636271,2518.45899317321,2572.56177971872,2438.61137934805,2378.37168116559,2467.23488917127,2496.50840962288
Papua New Guinea,"Life expectancy at birth, total (years)",63.056,63.382,63.639,63.927,64.198,64.473,64.7,64.923,65.114,65.331,65.075,64.358,65.274,66.134
Paraguay,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",136,120,100,84,70,64,60,58,58,58,69,140,78,58
Paraguay,GDP per capita (constant 2015 US$),5191.05014254402,5342.19015717376,5230.26244858764,5583.12274473463,5794.47644401603,5879.33792308671,6041.95879367268,6243.13363139058,6354.2392005297,6243.53620897773,6109.19608100615,6278.11006663828,6218.19790694079,6431.71872824395
Paraguay,"Life expectancy at birth, total (years)",72.551,72.787,73.105,73.292,73.415,73.454,73.487,73.45,73.627,73.668,72.72,68.108,72.319,73.844
Peru,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",86,83,79,75,73,71,69,67,66,60,75,141,81,51
Peru,GDP per capita (constant 2015 US$),5167.39259325937,5453.45718713631,5740.04346272472,6021.46142765232,6103.91864749969,6231.71150338894,6392.25474941014,6457.41940254721,6593.14437459526,6626.26083494969,5831.83024758521,6547.42006938295,6661.66496902346,6552.55403560046
Peru,"Life expectancy at birth, total (years)",72.886,73.327,73.979,74.591,75.26,75.732,75.951,75.958,76.018,76.275,73.832,71.596,76.834,77.74
Philippines,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",117,115,110,110,106,104,98,86,92,92,88,153,92,84
Philippines,GDP per capita (constant 2015 US$),2373.14312085009,2416.75212076537,2533.74141971272,2654.41506946871,2776.92005916931,2909.85818014474,3076.33741880211,3247.45038795053,3410.93647986368,3575.88170930212,3198.6669001424,3350.97587601524,3577.70136587922,3745.65232883132
Philippines,"Life expectancy at birth, total (years)",68.883,69.096,69.237,69.283,69.311,69.45,69.49,69.966,69.761,69.68,70.097,66.675,69.472,69.833
Poland,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",3,2,2,2,2,2,2,2,2,2,3,2,2,2
Poland,GDP per capita (constant 2015 US$),10808.3975674238,11370.313427173,11542.2353368014,11628.2286809525,12093.1622787394,12637.5220324406,13026.1858988718,13695.6452848724,14551.0850277089,15221.3090624454,14937.5960275482,16368.6239689025,17303.64494323,17391.1441481102
Poland,"Life expectancy at birth, total (years)",76.2463414634146,76.6951219512195,76.7463414634146,77,77.6024390243903,77.4512195121951,77.8512195121951,77.7536585365854,77.6024390243903,77.9048780487805,76.4,75.3512195121951,77.1560975609756,78.5073170731707
Portugal,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",10,10,10,10,11,11,12,13,14,15,14,19,16,15
Portugal,GDP per capita (constant 2015 US$),19698.6836541739,19389.6395563318,18679.7626580948,18597.721407072,18836.8967511808,19215.7813014347,19662.823085477,20364.1963711444,20997.7744915886,21569.1874470753,19778.7138255776,20747.6990979031,22042.86817027,22292.4218368837
Portugal,"Life expectancy at birth, total (years)",79.0268292682927,80.4707317073171,80.3731707317073,80.7219512195122,81.1219512195122,81.1243902439025,81.1243902439025,81.4243902439025,81.3243902439024,81.6756097560976,81.3292682926829,81.3780487804878,81.6317073170732,82.2804878048781
Puerto Rico,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",18,17,17,16,16,15,15,17,14,13,11,50,55,11
Puerto Rico,GDP per capita (constant 2015 US$),28592.0775837897,28820.9780542122,29180.366828561,29426.1119191935,29554.5785374075,29763.4883013861,29961.5430101514,29809.2349889347,29686.968854595,30181.1498485361,28145.0053474362,28416.7798983171,29819.888444393,30122.8412253197
Puerto Rico,"Life expectancy at birth, total (years)",57.787,58.462,57.733,57.795,58.766,58.711,59.173,59.6367115940116,59.71,61.3259973798573,59.862,60.135,62.29,62.109
Qatar,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",8,7,7,6,6,6,5,5,5,5,6,7,8,4
Qatar,GDP per capita (constant 2015 US$),72333.9848623762,81608.5716870182,80621.8607158041,76486.9692979253,71756.0649338302,68985.2946961507,67294.4585771356,64497.6987225375,64410.8171280981,63430.4607641011,57769.604101576,65488.5117915042,64315.6263669902,65111.0333213131
Qatar,"Life expectancy at birth, total (years)",79.444,79.994,80.499,80.974,81.395,81.785,82.147,82.458,82.714,82.945,80.409,81.083,81.857,82.368
Romania,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",23,20,19,18,18,18,17,17,15,14,16,20,13,12
Romania,GDP per capita (constant 2015 US$),7660.70667630517,8044.57194920892,8234.28553425194,8287.95844089676,8661.47397274241,8977.01748158196,9286.87678236598,10106.2269557253,10788.015091463,11270.4758020159,10916.3126056493,11607.9771173075,12114.8715109948,12399.0008278388
Romania,"Life expectancy at birth, total (years)",73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.909756097561,74.9121951219512,75.209756097561,75.209756097561,75.3585365853659,75.6073170731707,74.2536585365854,72.809756097561,75.1536585365854,76.6073170731707
Russian Federation,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",23,19,18,16,16,15,14,12,12,12,19,21,13,9
Russian Federation,GDP per capita (constant 2015 US$),8755.1201171875,9120.8203125,9464.0107421875,9601.537109375,9493.8125,9277.7138671875,9269.3193359375,9418.9140625,9674.787109375,9882.0244140625,9632.3251953125,10206.9453125,10030.0390625,10420.5712890625
Russian Federation,"Life expectancy at birth, total (years)",68.8412195121951,69.6839024390244,70.0721951219512,70.5787804878049,70.7436585365854,71.1834146341463,71.6512195121951,72.4514634146342,72.6621951219512,73.0839024390244,71.3387804878049,69.900243902439,72.5456097560976,73.2546341463415
Rwanda,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",393,358,331,317,301,292,278,275,269,261,252,254,234,229
Rwanda,GDP per capita (constant 2015 US$),583.371380762055,614.539612560495,651.852778822614,666.408748050251,690.610352732156,733.998585018273,759.606241725671,771.069190383494,817.57838732716,874.639605475352,826.391257189481,896.267225355832,948.379194381944,1004.21571099829
Rwanda,"Life expectancy at birth, total (years)",62.804,63.476,64.189,64.651,65.088,65.419,65.733,66.14,66.354,66.691,66.953,66.85,67.528,67.785
Samoa,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",92,93,101,100,106,108,108,111,110,111,114,115,110,101
